timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:00.549, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:00.551, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:00.552, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:00.554, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:00.555, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:00.557, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:00.558, A100-SXM4-40GB, P0, 48, 44 %, 28 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:00.560, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:03.784, A100-SXM4-40GB, P0, 35, 85 %, 57 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:03.790, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:03.797, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:03.803, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:03.808, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:03.822, A100-SXM4-40GB, P0, 48, 99 %, 48 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:03.837, A100-SXM4-40GB, P0, 48, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:03.847, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:07.141, A100-SXM4-40GB, P0, 38, 79 %, 56 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:07.145, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:07.149, A100-SXM4-40GB, P0, 47, 100 %, 18 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:07.153, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:07.157, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:07.162, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:07.166, A100-SXM4-40GB, P0, 48, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:07.170, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:10.869, A100-SXM4-40GB, P0, 32, 7 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:10.873, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:10.878, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:10.882, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:10.887, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:10.891, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:10.898, A100-SXM4-40GB, P0, 48, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:10.902, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:14.731, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:14.737, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:14.748, A100-SXM4-40GB, P0, 39, 29 %, 13 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:14.753, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:14.758, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:14.764, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:14.769, A100-SXM4-40GB, P0, 48, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:14.776, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:18.042, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:18.044, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:18.046, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:18.048, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:18.049, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:18.051, A100-SXM4-40GB, P0, 50, 40 %, 16 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:18.053, A100-SXM4-40GB, P0, 48, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:18.055, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:21.415, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:18:21.419, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:21.421, A100-SXM4-40GB, P0, 39, 58 %, 34 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:21.431, A100-SXM4-40GB, P0, 32, 44 %, 25 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:21.433, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:21.435, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:21.436, A100-SXM4-40GB, P0, 48, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:21.439, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:24.704, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:18:24.706, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:24.708, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:24.709, A100-SXM4-40GB, P0, 33, 46 %, 26 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:24.711, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:24.713, A100-SXM4-40GB, P0, 44, 88 %, 48 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:24.715, A100-SXM4-40GB, P0, 48, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:24.716, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:27.938, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:18:27.940, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:27.942, A100-SXM4-40GB, P0, 38, 35 %, 17 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:27.944, A100-SXM4-40GB, P0, 35, 78 %, 51 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:27.946, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:18:27.948, A100-SXM4-40GB, P0, 50, 17 %, 12 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:27.950, A100-SXM4-40GB, P0, 48, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:27.951, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:31.221, A100-SXM4-40GB, P0, 30, 11 %, 2 %, 40537 MiB, 30234 MiB, 10303 MiB
2023/12/07 19:18:31.226, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:18:31.230, A100-SXM4-40GB, P0, 41, 75 %, 40 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:31.247, A100-SXM4-40GB, P0, 33, 81 %, 51 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:31.252, A100-SXM4-40GB, P0, 33, 14 %, 0 %, 40537 MiB, 30492 MiB, 10045 MiB
2023/12/07 19:18:31.266, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:31.273, A100-SXM4-40GB, P0, 48, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:31.279, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:34.568, A100-SXM4-40GB, P0, 38, 98 %, 65 %, 40537 MiB, 15760 MiB, 24777 MiB
2023/12/07 19:18:34.570, A100-SXM4-40GB, P0, 25, 15 %, 4 %, 40537 MiB, 27960 MiB, 12577 MiB
2023/12/07 19:18:34.571, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:34.574, A100-SXM4-40GB, P0, 32, 14 %, 8 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:34.577, A100-SXM4-40GB, P0, 37, 65 %, 19 %, 40537 MiB, 14978 MiB, 25559 MiB
2023/12/07 19:18:34.579, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:34.580, A100-SXM4-40GB, P0, 48, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:34.582, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:37.866, A100-SXM4-40GB, P0, 34, 73 %, 45 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:37.867, A100-SXM4-40GB, P0, 30, 42 %, 18 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:37.869, A100-SXM4-40GB, P0, 42, 100 %, 17 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:37.871, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:37.872, A100-SXM4-40GB, P0, 41, 100 %, 65 %, 40537 MiB, 5862 MiB, 34675 MiB
2023/12/07 19:18:37.874, A100-SXM4-40GB, P0, 45, 54 %, 34 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:37.880, A100-SXM4-40GB, P0, 49, 46 %, 29 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:37.882, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:41.109, A100-SXM4-40GB, P0, 38, 100 %, 65 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:41.111, A100-SXM4-40GB, P0, 31, 77 %, 54 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:41.113, A100-SXM4-40GB, P0, 39, 41 %, 16 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:41.114, A100-SXM4-40GB, P0, 32, 59 %, 28 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:41.116, A100-SXM4-40GB, P0, 44, 99 %, 73 %, 40537 MiB, 5862 MiB, 34675 MiB
2023/12/07 19:18:41.118, A100-SXM4-40GB, P0, 52, 100 %, 17 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:41.119, A100-SXM4-40GB, P0, 48, 47 %, 30 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:41.122, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:44.371, A100-SXM4-40GB, P0, 39, 91 %, 61 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:44.373, A100-SXM4-40GB, P0, 31, 77 %, 50 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:44.375, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:44.378, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:44.380, A100-SXM4-40GB, P0, 44, 97 %, 55 %, 40537 MiB, 5862 MiB, 34675 MiB
2023/12/07 19:18:44.386, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:44.392, A100-SXM4-40GB, P0, 48, 47 %, 30 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:44.396, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:47.669, A100-SXM4-40GB, P0, 32, 5 %, 0 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:47.670, A100-SXM4-40GB, P0, 33, 61 %, 45 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:47.672, A100-SXM4-40GB, P0, 38, 53 %, 27 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:47.674, A100-SXM4-40GB, P0, 32, 44 %, 18 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:47.675, A100-SXM4-40GB, P0, 42, 57 %, 41 %, 40537 MiB, 5862 MiB, 34675 MiB
2023/12/07 19:18:47.677, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:47.678, A100-SXM4-40GB, P0, 48, 48 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:47.680, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:50.907, A100-SXM4-40GB, P0, 40, 100 %, 65 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:50.909, A100-SXM4-40GB, P0, 29, 4 %, 0 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:50.911, A100-SXM4-40GB, P0, 46, 99 %, 33 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:50.915, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:50.921, A100-SXM4-40GB, P0, 41, 60 %, 47 %, 40537 MiB, 5862 MiB, 34675 MiB
2023/12/07 19:18:50.923, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:50.924, A100-SXM4-40GB, P0, 48, 43 %, 28 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:50.926, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:54.150, A100-SXM4-40GB, P0, 34, 5 %, 0 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:54.151, A100-SXM4-40GB, P0, 28, 10 %, 0 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:54.153, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:54.155, A100-SXM4-40GB, P0, 31, 45 %, 18 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:54.156, A100-SXM4-40GB, P0, 43, 52 %, 24 %, 40537 MiB, 5862 MiB, 34675 MiB
2023/12/07 19:18:54.158, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:54.161, A100-SXM4-40GB, P0, 48, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:54.162, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:18:57.540, A100-SXM4-40GB, P0, 39, 82 %, 57 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:18:57.556, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:18:57.577, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:18:57.584, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:18:57.590, A100-SXM4-40GB, P0, 42, 81 %, 58 %, 40537 MiB, 16406 MiB, 24131 MiB
2023/12/07 19:18:57.597, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:18:57.600, A100-SXM4-40GB, P0, 48, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:18:57.605, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:19:00.846, A100-SXM4-40GB, P0, 33, 6 %, 0 %, 40537 MiB, 15536 MiB, 25001 MiB
2023/12/07 19:19:00.848, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:19:00.849, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:19:00.851, A100-SXM4-40GB, P0, 31, 35 %, 10 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:19:00.853, A100-SXM4-40GB, P0, 44, 46 %, 19 %, 40537 MiB, 16406 MiB, 24131 MiB
2023/12/07 19:19:00.855, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:19:00.857, A100-SXM4-40GB, P0, 48, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:19:00.860, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:19:04.108, A100-SXM4-40GB, P0, 39, 85 %, 58 %, 40537 MiB, 26110 MiB, 14427 MiB
2023/12/07 19:19:04.110, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:19:04.112, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:19:04.113, A100-SXM4-40GB, P0, 30, 65 %, 23 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:19:04.115, A100-SXM4-40GB, P0, 44, 67 %, 44 %, 40537 MiB, 16406 MiB, 24131 MiB
2023/12/07 19:19:04.117, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:19:04.119, A100-SXM4-40GB, P0, 48, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:19:04.120, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:19:07.453, A100-SXM4-40GB, P0, 32, 7 %, 0 %, 40537 MiB, 26110 MiB, 14427 MiB
2023/12/07 19:19:07.457, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 14936 MiB, 25601 MiB
2023/12/07 19:19:07.461, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:19:07.465, A100-SXM4-40GB, P0, 31, 44 %, 18 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:19:07.470, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 16406 MiB, 24131 MiB
2023/12/07 19:19:07.475, A100-SXM4-40GB, P0, 47, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:19:07.480, A100-SXM4-40GB, P0, 48, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:19:07.484, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:19:11.301, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 26110 MiB, 14427 MiB
2023/12/07 19:19:11.308, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:19:11.319, A100-SXM4-40GB, P0, 48, 99 %, 33 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:19:11.342, A100-SXM4-40GB, P0, 31, 40 %, 15 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:19:11.369, A100-SXM4-40GB, P0, 39, 10 %, 0 %, 40537 MiB, 16406 MiB, 24131 MiB
2023/12/07 19:19:11.416, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:19:11.433, A100-SXM4-40GB, P0, 48, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:19:11.440, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:19:15.138, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 26110 MiB, 14427 MiB
2023/12/07 19:19:15.144, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:19:15.149, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:19:15.152, A100-SXM4-40GB, P0, 33, 36 %, 13 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:19:15.154, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 16406 MiB, 24131 MiB
2023/12/07 19:19:15.158, A100-SXM4-40GB, P0, 48, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:19:15.161, A100-SXM4-40GB, P0, 48, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:19:15.176, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:19:18.664, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 26110 MiB, 14427 MiB
